date,germany_10y,germany_30y,japan_10y,japan_30y,uk_10y,uk_30y,us_10y,us_30y
2017-04-13,0.187,0.92,0.024,0.788,1.043,1.656,2.2374,2.8923
2017-04-14,0.187,0.92,0.003,0.76,1.043,1.656,2.2374,2.8923
2017-04-17,0.187,0.92,0.003,0.725,1.043,1.656,2.2498,2.9094
2017-04-18,0.156,0.876,0.005,0.776,1.014,1.621,2.1682,2.8354
2017-04-19,0.203,0.916,0.003,0.758,1.065,1.66,2.2143,2.8729
2017-04-20,0.244,0.957,0.012,0.758,1.069,1.669,2.232,2.8822
2017-04-21,0.253,0.969,0.011,0.755,1.034,1.653,2.248,2.9015
2017-04-24,0.329,1.07,0.017,0.77,1.051,1.674,2.273,2.9288
2017-04-25,0.378,1.125,0.018,0.774,1.085,1.713,2.3322,2.9879
2017-04-26,0.352,1.11,0.011,0.799,1.083,1.716,2.3035,2.9602
2017-04-27,0.296,1.07,0.015,0.795,1.064,1.723,2.2946,2.9642
2017-04-28,0.317,1.102,0.01,0.776,1.085,1.716,2.2802,2.9508
2017-05-01,0.317,1.102,0.009,0.784,1.085,1.716,2.318,3.0023
2017-05-02,0.328,1.111,0.016,0.791,1.088,1.726,2.2803,2.9689
2017-05-03,0.326,1.106,0.016,0.791,1.073,1.726,2.318,2.9681
2017-05-04,0.394,1.18,0.016,0.791,1.116,1.778,2.3541,2.9983
2017-05-05,0.418,1.196,0.016,0.791,1.117,1.789,2.3487,2.9832
2017-05-08,0.418,1.196,0.022,0.802,1.147,1.818,2.3868,3.0222
2017-05-09,0.43,1.23,0.035,0.824,1.202,1.842,2.3977,3.0271
2017-05-10,0.422,1.212,0.034,0.819,1.166,1.8,2.4141,3.0407
2017-05-11,0.432,1.222,0.048,0.834,1.159,1.789,2.3874,3.0255
2017-05-12,0.391,1.188,0.039,0.835,1.086,1.732,2.3257,2.9889
2017-05-15,0.42,1.239,0.036,0.826,1.138,1.797,2.3433,3.0064
2017-05-16,0.435,1.253,0.041,0.836,1.131,1.77,2.3257,2.9921
2017-05-17,0.378,1.195,0.041,0.83,1.068,1.706,2.2243,2.916
2017-05-18,0.343,1.169,0.04,0.796,1.058,1.693,2.2294,2.9005
2017-05-19,0.368,1.202,0.035,0.79,1.093,1.713,2.2346,2.8966
2017-05-22,0.397,,0.045,0.804,,,2.2537,
2017-05-23,0.41,1.24,0.041,0.796,1.082,1.699,2.2799,2.9432
2017-05-24,0.403,1.235,0.048,0.802,1.072,1.687,2.2502,2.9245
2017-05-25,0.362,1.193,0.045,0.81,1.037,1.663,2.2554,2.9206
2017-05-26,0.331,1.156,0.037,0.791,1.012,1.65,2.2465,2.912
2017-05-29,0.298,1.132,0.034,0.799,1.012,1.65,2.2465,2.912
2017-05-30,0.292,1.141,0.035,0.796,0.994,1.652,2.2098,2.8772
2017-05-31,0.304,1.158,0.041,0.796,1.046,1.694,2.2028,2.8634
2017-06-01,0.305,1.156,0.039,0.81,1.073,1.718,2.2114,2.8626
2017-06-02,0.274,1.128,0.047,0.804,1.038,1.695,2.1591,2.81
2017-06-05,0.287,1.155,0.045,0.8,1.041,1.698,2.1817,2.8366
2017-06-06,0.252,1.12,0.037,0.794,0.984,1.657,2.1451,2.8115
2017-06-07,0.269,1.131,0.042,0.797,1.001,1.656,2.1729,2.8366
2017-06-08,0.256,1.104,0.064,0.834,1.033,1.692,2.1885,2.851
2017-06-09,0.264,1.128,0.051,0.821,1.005,1.678,2.2005,2.8556
2017-06-12,0.249,1.107,0.053,0.823,0.967,1.672,2.2145,2.8694
2017-06-13,0.266,1.109,0.059,0.815,1.033,1.747,2.2109,2.8648
2017-06-14,0.226,1.055,0.062,0.811,0.927,1.642,2.1256,2.7692
2017-06-15,0.282,1.095,0.048,0.789,1.031,1.728,2.1637,2.7872
2017-06-16,0.276,1.108,0.051,0.814,1.018,1.716,2.1514,2.7752
2017-06-19,0.281,1.097,0.05,0.809,1.03,1.709,2.1879,2.7849
2017-06-20,0.262,1.069,0.049,0.805,0.995,1.679,2.1565,2.7385
2017-06-21,0.265,1.052,0.054,0.792,1.032,1.692,2.1634,2.7274
2017-06-22,0.252,1.035,0.051,0.771,1.015,1.667,2.1477,2.7163
2017-06-23,0.255,1.056,0.052,0.8,1.031,1.678,2.1423,2.7155
2017-06-26,0.245,1.039,0.049,0.809,1.011,1.666,2.137,2.697
2017-06-27,0.37,1.149,0.042,0.8,1.09,1.734,2.2051,2.7518
2017-06-28,0.368,1.144,0.056,0.816,1.154,1.773,2.2279,2.781
2017-06-29,0.452,1.225,0.055,0.809,1.25,1.868,2.2666,2.8135
2017-06-30,0.466,1.247,0.079,0.845,1.257,1.87,2.3037,2.8348
2017-07-03,0.476,1.269,0.081,0.851,1.264,1.87,2.3499,2.8669
2017-07-04,0.475,1.292,0.076,0.856,1.247,1.867,2.3499,2.8669
2017-07-05,0.47,1.274,0.085,0.871,1.26,1.89,2.3232,2.8469
2017-07-06,0.562,1.346,0.096,0.885,1.316,1.941,2.3659,2.9016
2017-07-07,0.573,1.37,0.082,0.9,1.305,1.946,2.3856,2.9289
2017-07-10,0.54,1.337,0.089,0.889,1.268,1.898,2.373,2.9265
2017-07-11,0.55,1.355,0.091,0.908,1.275,1.901,2.3605,2.9234
2017-07-12,0.579,1.324,0.084,0.889,1.261,1.885,2.3177,2.8838
2017-07-13,0.603,1.341,0.079,0.859,1.302,1.918,2.3444,2.9172
2017-07-14,0.597,1.328,0.075,0.869,1.31,1.921,2.3319,2.9195
2017-07-17,0.581,1.317,0.075,0.869,1.27,1.898,2.3141,2.9039
2017-07-18,0.554,1.297,0.067,0.862,1.207,1.848,2.259,2.8461
2017-07-19,0.542,1.283,0.07,0.864,1.192,1.83,2.2696,2.8514
2017-07-20,0.53,1.29,0.073,0.863,1.205,1.844,2.2589,2.8254
2017-07-21,0.506,1.278,0.062,0.857,1.175,1.815,2.2375,2.8087
2017-07-24,0.508,1.275,0.064,0.864,1.188,1.826,2.2552,2.8345
2017-07-25,0.566,1.327,0.071,0.852,1.258,1.883,2.3354,2.9171
2017-07-26,0.561,1.326,0.074,0.859,1.233,1.869,2.2872,2.8914
2017-07-27,0.536,1.313,0.065,0.853,1.203,1.852,2.3103,2.9194
2017-07-28,0.542,1.319,0.071,0.861,1.218,1.861,2.2889,2.8953
2017-07-31,0.543,1.3,0.075,0.871,1.23,1.862,2.2942,2.8999
2017-08-01,0.491,1.241,0.07,0.877,1.213,1.837,2.2532,2.8567
2017-08-02,0.486,1.233,0.07,0.876,1.236,1.866,2.271,2.8559
2017-08-03,0.453,1.191,0.064,0.864,1.149,1.795,2.2212,2.7972
2017-08-04,0.468,1.215,0.06,0.865,1.176,1.819,2.262,2.842
2017-08-07,0.459,1.204,0.067,0.877,1.139,1.786,2.253,2.8336
2017-08-08,0.474,1.222,0.065,0.87,1.157,1.797,2.2619,2.8428
2017-08-09,0.428,1.171,0.053,0.854,1.109,1.752,2.2476,2.8222
2017-08-10,0.415,1.156,0.055,0.845,1.082,1.727,2.1975,2.7729
2017-08-11,0.382,1.12,0.055,0.845,1.062,1.714,2.1888,2.7855
2017-08-14,0.406,1.156,0.05,0.84,1.071,1.722,2.2185,2.8073
2017-08-15,0.433,1.178,0.042,0.842,1.084,1.741,2.2728,2.8488
2017-08-16,0.445,1.197,0.034,0.86,1.105,1.767,2.222,2.8073
2017-08-17,0.426,1.178,0.039,0.854,1.087,1.751,2.1853,2.7739
2017-08-18,0.414,1.16,0.028,0.844,1.09,1.757,2.1939,2.7762
2017-08-21,0.4,1.151,0.026,0.839,1.07,1.728,2.1817,2.7631
2017-08-22,0.4,1.158,0.035,0.83,1.087,1.746,2.2131,2.7847
2017-08-23,0.377,1.133,0.03,0.825,1.059,1.719,2.166,2.7461
2017-08-24,0.376,1.13,0.019,0.819,1.053,1.711,2.1939,2.7692
2017-08-25,0.38,1.141,0.011,0.835,1.053,1.707,2.1659,2.7469
2017-08-28,0.376,1.153,0.006,0.831,1.053,1.707,2.1571,2.7554
2017-08-29,0.342,1.101,0.0,0.827,1.0,1.666,2.1292,2.7384
2017-08-30,0.359,1.119,0.003,0.828,1.03,1.699,2.1309,2.7377
2017-08-31,0.361,1.119,0.004,0.824,1.034,1.698,2.117,2.7262
2017-09-01,0.379,1.163,-0.009,0.816,1.057,1.718,2.1657,2.777
2017-09-04,0.366,1.159,-0.014,0.806,1.057,1.73,2.1657,2.777
2017-09-05,0.338,1.119,0.001,0.806,1.026,1.681,2.0596,2.6806
2017-09-06,0.347,1.116,0.007,0.805,1.005,1.669,2.1046,2.7224
2017-09-07,0.307,1.092,0.003,0.819,0.972,1.636,2.0387,2.6572
2017-09-08,0.312,1.109,-0.005,0.811,0.99,1.645,2.0507,2.6692
2017-09-11,0.336,1.138,-0.005,0.812,1.045,1.7,2.1306,2.743
2017-09-12,0.401,1.212,0.015,0.82,1.135,1.789,2.1672,2.7715
2017-09-13,0.401,1.21,0.019,0.827,1.145,1.799,2.1883,2.7863
2017-09-14,0.413,1.221,0.035,0.845,1.23,1.86,2.1847,2.7669
2017-09-15,0.433,1.227,0.02,0.826,1.309,1.901,2.2023,2.77
2017-09-18,0.455,1.256,0.02,0.826,1.302,1.905,2.2287,2.7987
2017-09-19,0.452,1.256,0.024,0.837,1.329,1.927,2.2446,2.8167
2017-09-20,0.443,1.232,0.021,0.832,1.342,1.926,2.2676,2.8081
2017-09-21,0.455,1.282,0.025,0.818,1.367,1.932,2.2765,2.805
2017-09-22,0.447,1.275,0.019,0.809,1.355,1.926,2.2499,2.7801
2017-09-25,0.4,1.241,0.021,0.82,1.334,1.903,2.2198,2.7615
2017-09-26,0.408,1.252,0.026,0.822,1.33,1.901,2.2357,2.7739
2017-09-27,0.468,1.309,0.044,0.855,1.383,1.945,2.3103,2.8625
2017-09-28,0.479,1.322,0.066,0.877,1.375,1.928,2.3085,2.8712
2017-09-29,0.464,1.295,0.06,0.858,1.365,1.919,2.3336,2.8601
2017-10-02,0.451,1.28,0.07,0.874,1.328,1.883,2.3408,2.8736
2017-10-03,0.463,1.3,0.069,0.885,1.353,1.908,2.3229,2.8641
2017-10-04,0.453,1.291,0.05,0.869,1.378,1.943,2.3229,2.8657
2017-10-05,0.456,1.293,0.041,0.871,1.387,1.968,2.348,2.8904
2017-10-06,0.459,1.298,0.051,0.882,1.363,1.952,2.3589,2.8936
2017-10-09,0.444,1.281,0.051,0.882,1.357,1.946,2.3589,2.8936
2017-10-10,0.442,1.278,0.05,0.88,1.363,1.945,2.3607,2.8952
2017-10-11,0.463,1.305,0.061,0.874,1.38,1.953,2.3481,2.8824
2017-10-12,0.445,1.295,0.062,0.863,1.381,1.944,2.3177,2.8467
2017-10-13,0.403,1.266,0.059,0.869,1.367,1.922,2.273,2.805
2017-10-16,0.372,1.23,0.059,0.875,1.336,1.889,2.3034,2.8231
2017-10-17,0.365,1.22,0.065,0.875,1.276,1.845,2.2998,2.8019
2017-10-18,0.396,1.25,0.066,0.884,1.315,1.878,2.3465,2.8562
2017-10-19,0.395,1.249,0.062,0.881,1.279,1.851,2.3178,2.8365
2017-10-20,0.452,1.315,0.07,0.886,1.331,1.905,2.3845,2.8969
2017-10-23,0.432,1.292,0.064,0.881,1.312,1.888,2.3664,2.8833
2017-10-24,0.476,1.33,0.064,0.875,1.357,1.921,2.4189,2.9331
2017-10-25,0.482,1.338,0.065,0.865,1.404,1.948,2.4317,2.9404
2017-10-26,0.415,1.294,0.065,0.865,1.384,1.939,2.4609,2.9714
2017-10-27,0.383,1.283,0.068,0.87,1.348,1.918,2.4064,2.9179
2017-10-30,0.367,1.249,0.065,0.871,1.335,1.912,2.3684,2.8802
2017-10-31,0.363,1.229,0.064,0.865,1.332,1.898,2.3793,2.8794
2017-11-01,0.373,1.245,0.056,0.85,1.343,1.895,2.3721,2.8579
2017-11-02,0.372,1.246,0.05,0.844,1.26,1.845,2.345,2.8255
2017-11-03,0.364,1.238,0.05,0.844,1.262,1.858,2.3325,2.8129
2017-11-06,0.336,1.213,0.021,0.815,1.256,1.851,2.3163,2.7941
2017-11-07,0.327,1.206,0.024,0.815,1.231,1.82,2.3145,2.777
2017-11-08,0.326,1.204,0.019,0.801,1.225,1.799,2.3343,2.7918
2017-11-09,0.375,1.265,0.025,0.795,1.265,1.829,2.3416,2.8161
2017-11-10,0.41,1.306,0.038,0.803,1.342,1.9,2.3984,2.8797
2017-11-13,0.417,1.308,0.045,0.823,1.328,1.889,2.4055,2.871
2017-11-14,0.397,1.288,0.045,0.824,1.321,1.891,2.3717,2.83
2017-11-15,0.376,1.264,0.041,0.814,1.286,1.857,2.3222,2.7646
2017-11-16,0.376,1.265,0.047,0.817,1.309,1.873,2.3753,2.8268
2017-11-17,0.361,1.241,0.029,0.814,1.294,1.852,2.3435,2.7778
2017-11-20,0.363,1.235,0.033,0.812,1.292,1.838,2.3666,2.7801
2017-11-21,0.351,1.2,0.028,0.807,1.274,1.817,2.3559,2.7577
2017-11-22,0.349,1.184,0.017,0.802,1.275,1.83,2.3187,2.7392
2017-11-23,0.347,1.177,0.017,0.802,1.249,1.81,2.3187,2.7392
2017-11-24,0.36,1.196,0.024,0.832,1.25,1.797,2.3418,2.7638
2017-11-27,0.342,1.179,0.038,0.837,1.253,1.806,2.3277,2.7677
2017-11-28,0.339,1.18,0.035,0.839,1.253,1.815,2.3277,2.7577
2017-11-29,0.385,1.215,0.025,0.825,1.338,1.881,2.3882,2.8245
2017-11-30,0.367,1.189,0.034,0.823,1.33,1.879,2.4097,2.8269
2017-12-01,0.305,1.116,0.03,0.832,1.233,1.801,2.3615,2.7615
2017-12-04,0.344,1.169,0.036,0.834,1.287,1.849,2.3723,2.7638
2017-12-05,0.32,1.14,0.041,0.839,1.257,1.822,2.3509,2.7315
2017-12-06,0.295,1.115,0.05,0.834,1.228,1.796,2.3385,2.73
2017-12-07,0.293,1.131,0.05,0.825,1.253,1.829,2.3634,2.7607
2017-12-08,0.307,1.139,0.045,0.819,1.279,1.846,2.376,2.7685
2017-12-11,0.293,1.116,0.045,0.82,1.202,1.786,2.3886,2.7762
2017-12-12,0.314,1.149,0.042,0.81,1.223,1.797,2.4011,2.7762
2017-12-13,0.314,1.154,0.045,0.809,1.216,1.788,2.3422,2.7269
2017-12-14,0.316,1.13,0.045,0.805,1.174,1.732,2.3493,2.7063
2017-12-15,0.301,1.1,0.04,0.806,1.15,1.708,2.353,2.6873
2017-12-18,0.309,1.121,0.037,0.805,1.148,1.711,2.3942,2.7407
2017-12-19,0.379,1.202,0.037,0.795,1.205,1.782,2.4644,2.8198
2017-12-20,0.405,1.231,0.054,0.81,1.25,1.824,2.497,2.8767
2017-12-21,0.417,1.23,0.056,0.815,1.262,1.84,2.4826,2.8419
2017-12-22,0.42,1.24,0.043,0.815,1.241,1.82,2.481,2.8309
2017-12-25,0.42,1.24,0.035,0.813,1.241,1.82,2.481,2.8309
2017-12-26,0.42,1.24,0.044,0.813,1.241,1.82,2.4756,2.8246
2017-12-27,0.385,1.203,0.051,0.815,1.172,1.76,2.4107,2.7461
2017-12-28,0.424,1.243,0.05,0.815,1.197,1.771,2.4305,2.7561
2017-12-29,0.427,1.263,0.043,0.808,1.19,1.757,2.4054,2.7399
2018-01-01,0.427,1.263,0.043,0.808,1.19,1.757,2.4054,2.7399
2018-01-02,0.467,1.315,0.043,0.808,1.287,1.841,2.4633,2.8136
2018-01-03,0.442,1.271,0.043,0.808,1.213,1.768,2.4471,2.7855
2018-01-04,0.434,1.26,0.052,0.81,1.234,1.782,2.4525,2.7863
2018-01-05,0.439,1.274,0.055,0.815,1.244,1.789,2.4763,2.8105
2018-01-08,0.431,1.268,0.055,0.815,1.236,1.773,2.48,2.8113
2018-01-09,0.466,1.318,0.066,0.833,1.283,1.818,2.553,2.8952
2018-01-10,0.543,1.324,0.08,0.845,1.286,1.82,2.5568,2.8984
2018-01-11,0.581,1.341,0.064,0.839,1.309,1.83,2.5367,2.8673
2018-01-12,0.581,,0.073,0.83,,,2.5462,
2018-01-15,0.587,1.341,0.072,0.829,1.323,1.818,2.5462,2.8491
2018-01-16,0.562,1.292,0.076,0.831,1.303,1.814,2.5371,2.8254
2018-01-17,0.562,1.289,0.082,0.839,1.308,1.815,2.5904,2.857
2018-01-18,0.573,1.31,0.078,0.825,1.33,1.831,2.6256,2.9033
2018-01-19,0.568,1.323,0.079,0.825,1.337,1.845,2.6592,2.9331
2018-01-22,0.567,1.311,0.074,0.819,1.358,1.865,2.65,2.913
2018-01-23,0.561,1.302,0.068,0.815,1.353,1.853,2.6131,2.8945
2018-01-24,0.588,1.325,0.077,0.825,1.407,1.888,2.6465,2.9283
2018-01-25,0.612,1.303,0.08,0.823,1.412,1.885,2.617,2.8809
2018-01-26,0.629,1.284,0.072,0.81,1.444,1.9,2.6599,2.9114
2018-01-29,0.694,1.35,0.081,0.806,1.453,1.887,2.6936,2.9421
2018-01-30,0.683,1.354,0.089,0.815,1.46,1.901,2.7199,2.9706
2018-01-31,0.697,1.33,0.08,0.811,1.51,1.948,2.705,2.9348
2018-02-01,0.721,1.356,0.094,0.823,1.531,1.945,2.7896,3.0241
2018-02-02,0.767,1.415,0.08,0.817,1.577,1.967,2.8411,3.0868
2018-02-05,0.736,1.391,0.079,0.814,1.558,1.956,2.7056,3.006
2018-02-06,0.692,1.344,0.072,0.81,1.521,1.951,2.8016,3.0659
2018-02-07,0.745,1.384,0.07,0.81,1.551,1.971,2.8359,3.1139
2018-02-08,0.762,1.389,0.076,0.815,1.617,1.993,2.824,3.1293
2018-02-09,0.745,1.348,0.061,0.805,1.57,1.945,2.8512,3.1596
2018-02-12,0.757,1.356,0.061,0.805,1.601,1.982,2.8585,3.1439
2018-02-13,0.75,1.381,0.066,0.796,1.618,1.993,2.8294,3.1111
2018-02-14,0.757,1.398,0.06,0.785,1.64,2.025,2.9022,3.162
2018-02-15,0.764,1.399,0.062,0.792,1.646,2.041,2.9095,3.1637
2018-02-16,0.706,1.356,0.054,0.785,1.581,1.974,2.8749,3.1316
2018-02-19,0.735,1.399,0.057,0.789,1.602,1.989,2.8749,3.1316
2018-02-20,0.735,1.407,0.061,0.786,1.585,1.968,2.8896,3.153
2018-02-21,0.721,1.386,0.051,0.775,1.555,1.94,2.95,3.2204
2018-02-22,0.706,1.374,0.051,0.765,1.546,1.938,2.9207,3.2062
2018-02-23,0.653,1.314,0.048,0.75,1.521,1.924,2.866,3.1555
2018-02-26,0.652,1.299,0.042,0.755,1.509,1.909,2.8623,3.153
2018-02-27,0.679,1.319,0.04,0.756,1.561,1.952,2.8934,3.1588
2018-02-28,0.656,1.303,0.048,0.758,1.501,1.894,2.8606,3.1242
2018-03-01,0.644,1.298,0.038,0.75,1.467,1.874,2.8078,3.0834
2018-03-02,0.651,1.302,0.063,0.758,1.474,1.88,2.8643,3.1398
2018-03-05,0.643,1.309,0.036,0.742,1.495,1.908,2.8808,3.1531
2018-03-06,0.675,1.332,0.05,0.742,1.521,1.928,2.8863,3.1531
2018-03-07,0.655,1.298,0.045,0.742,1.494,1.9,2.8827,3.1498
2018-03-08,0.628,1.274,0.048,0.751,1.474,1.886,2.8571,3.1218
2018-03-09,0.648,1.297,0.048,0.763,1.492,1.915,2.8938,3.158
2018-03-12,0.632,1.279,0.048,0.757,1.494,1.92,2.8681,3.1292
2018-03-13,0.619,1.277,0.048,0.758,1.487,1.886,2.8426,3.0981
2018-03-14,0.593,1.252,0.045,0.756,1.437,1.825,2.817,3.0568
2018-03-15,0.576,1.232,0.041,0.756,1.438,1.81,2.828,3.0584
2018-03-16,0.571,1.222,0.033,0.753,1.429,1.794,2.8445,3.077
2018-03-19,0.569,1.216,0.038,0.753,1.445,1.778,2.8555,3.0859
2018-03-20,0.585,1.219,0.038,0.752,1.485,1.79,2.8959,3.1301
2018-03-21,0.592,1.223,0.038,0.752,1.527,1.805,2.883,3.1186
2018-03-22,0.529,1.17,0.033,0.751,1.44,1.744,2.8244,3.0624
2018-03-23,0.527,1.169,0.018,0.736,1.445,1.757,2.8135,3.0608
2018-03-26,0.524,1.168,0.019,0.736,1.44,1.744,2.852,3.0859
2018-03-27,0.504,1.148,0.033,0.732,1.421,1.747,2.7753,3.0286
2018-03-28,0.503,1.152,0.031,0.727,1.366,1.717,2.7807,3.0214
2018-03-29,0.497,1.158,0.035,0.738,1.35,1.706,2.7389,2.9737
2018-03-30,0.497,1.158,0.044,0.738,1.35,1.706,2.7389,2.9737
2018-04-02,0.497,1.158,0.04,0.744,1.35,1.706,2.7298,2.9619
2018-04-03,0.501,1.156,0.023,0.716,1.359,1.733,2.7753,3.011
2018-04-04,0.5,1.153,0.026,0.708,1.368,1.762,2.8027,3.0359
2018-04-05,0.524,1.184,0.04,0.732,1.418,1.804,2.832,3.073
2018-04-06,0.497,1.163,0.041,0.738,1.396,1.778,2.7735,3.0182
2018-04-09,0.504,1.169,0.032,0.736,1.407,1.786,2.779,3.0118
2018-04-10,0.516,1.168,0.03,0.728,1.407,1.802,2.8009,3.0214
2018-04-11,0.499,1.154,0.027,0.721,1.389,1.765,2.7808,2.9951
2018-04-12,0.515,1.187,0.032,0.705,1.456,1.818,2.8358,3.0431
2018-04-13,0.511,1.182,0.033,0.693,1.435,1.805,2.8267,3.027
2018-04-16,0.525,1.196,0.04,0.705,1.463,1.834,2.8267,3.0246
2018-04-17,0.507,1.174,0.037,0.704,1.436,1.818,2.8285,3.0198
2018-04-18,0.531,1.189,0.033,0.698,1.414,1.818,2.8728,3.0601
2018-04-19,0.6,1.255,0.038,0.702,1.52,1.91,2.9098,3.0983
2018-04-20,0.59,1.262,0.055,0.731,1.479,1.883,2.9602,3.1451
2018-04-23,0.636,1.302,0.059,0.742,1.539,1.945,2.9752,3.1443
2018-04-24,0.631,1.294,0.05,0.742,1.539,1.941,2.9995,3.1825
2018-04-25,0.634,1.292,0.061,0.749,1.539,1.923,3.0259,3.2068
2018-04-26,0.593,1.254,0.054,0.746,1.504,1.887,2.9809,3.1642
2018-04-27,0.571,1.239,0.05,0.739,1.445,1.854,2.9568,3.1245
2018-04-30,0.559,1.235,0.05,0.739,1.418,1.828,2.9531,3.1237
2018-05-01,0.559,1.235,0.036,0.714,1.405,1.818,2.9644,3.1287
2018-05-02,0.581,1.258,0.04,0.727,1.457,1.87,2.9663,3.146
2018-05-03,0.532,1.222,0.04,0.727,1.39,1.816,2.9458,3.1213
2018-05-04,0.544,1.234,0.04,0.727,1.4,1.825,2.9497,3.1221
2018-05-07,0.532,1.214,0.04,0.726,1.4,1.825,2.9497,3.1229
2018-05-08,0.561,1.25,0.046,0.738,1.444,1.864,2.976,3.1295
2018-05-09,0.559,1.247,0.048,0.732,1.457,1.867,3.0042,3.1618
2018-05-10,0.557,1.245,0.047,0.736,1.43,1.86,2.9622,3.1082
2018-05-11,0.559,1.241,0.04,0.736,1.443,1.871,2.9695,3.1041
2018-05-14,0.611,1.281,0.045,0.741,1.471,1.889,3.0024,3.1347
2018-05-15,0.645,1.318,0.052,0.746,1.517,1.916,3.0723,3.2007
2018-05-16,0.606,1.291,0.051,0.75,1.503,1.903,3.0964,3.2172
2018-05-17,0.64,1.339,0.057,0.762,1.563,1.943,3.1112,3.2462
2018-05-18,0.579,1.282,0.056,0.76,1.5,1.904,3.0559,3.1974
2018-05-21,0.523,1.228,0.051,0.755,1.476,1.892,3.0596,3.2015
2018-05-22,0.56,1.265,0.048,0.758,1.523,1.929,3.0597,3.2048
2018-05-23,0.507,1.229,0.041,0.747,1.439,1.872,2.9935,3.1517
2018-05-24,0.472,1.181,0.044,0.741,1.401,1.84,2.977,3.125
2018-05-25,0.406,1.13,0.035,0.736,1.321,1.768,2.9313,3.092
2018-05-28,0.344,1.058,0.038,0.731,1.321,1.768,2.9313,3.092
2018-05-29,0.26,1.004,0.028,0.709,1.197,1.678,2.781,2.9745
2018-05-30,0.372,1.087,0.029,0.7,1.257,1.72,2.855,3.0269
2018-05-31,0.341,1.034,0.032,0.713,1.23,1.696,2.8586,3.0253
2018-06-01,0.386,1.081,0.043,0.714,1.278,1.747,2.9022,3.0506
2018-06-04,0.418,1.113,0.046,0.726,1.297,1.762,2.9424,3.0848
2018-06-05,0.369,1.09,0.047,0.72,1.283,1.751,2.9277,3.084
2018-06-06,0.465,1.146,0.047,0.729,1.374,1.842,2.9717,3.1217
2018-06-07,0.484,1.169,0.047,0.72,1.4,1.861,2.9204,3.068
2018-06-08,0.449,1.137,0.04,0.709,1.388,1.853,2.9461,3.0896
2018-06-11,0.493,1.187,0.042,0.722,1.407,1.865,2.9516,3.0936
2018-06-12,0.491,1.181,0.049,0.728,1.401,1.85,2.9608,3.0935
2018-06-13,0.482,1.178,0.046,0.726,1.369,1.811,2.9663,3.0863
2018-06-14,0.426,1.171,0.038,0.723,1.334,1.761,2.9351,3.0545
2018-06-15,0.403,1.167,0.03,0.706,1.328,1.777,2.9205,3.0465
2018-06-18,0.398,1.181,0.033,0.711,1.324,1.782,2.9169,3.0489
2018-06-19,0.373,1.138,0.029,0.706,1.283,1.756,2.8967,3.0323
2018-06-20,0.377,1.151,0.033,0.712,1.297,1.777,2.9389,3.0775
2018-06-21,0.335,1.123,0.032,0.711,1.277,1.748,2.8967,3.0441
2018-06-22,0.337,1.122,0.029,0.707,1.319,1.78,2.8949,3.0394
2018-06-25,0.327,1.105,0.027,0.706,1.294,1.774,2.8803,3.0244
2018-06-26,0.34,1.119,0.031,0.71,1.303,1.771,2.8766,3.0251
2018-06-27,0.321,1.071,0.031,0.71,1.245,1.72,2.8256,2.9673
2018-06-28,0.319,1.055,0.03,0.706,1.263,1.73,2.8365,2.9657
2018-06-29,0.302,1.02,0.029,0.706,1.278,1.736,2.8601,2.989
2018-07-02,0.304,1.02,0.02,0.699,1.255,1.723,2.8711,2.9929
2018-07-03,0.294,0.992,0.027,0.7,1.243,1.704,2.8309,2.9586
2018-07-04,0.305,1.009,0.029,0.691,1.277,1.733,2.8309,2.9586
2018-07-05,0.299,0.99,0.032,0.663,1.258,1.713,2.8291,2.9447
2018-07-06,0.292,1.0,0.026,0.679,1.267,1.712,2.8217,2.9293
2018-07-09,0.3,1.024,0.033,0.676,1.252,1.69,2.8564,2.964
2018-07-10,0.32,1.038,0.038,0.686,1.302,1.738,2.8491,2.9555
2018-07-11,0.367,1.019,0.036,0.692,1.294,1.732,2.8491,2.9524
2018-07-12,0.357,1.017,0.035,0.681,1.282,1.725,2.8454,2.9462
2018-07-13,0.34,1.011,0.035,0.679,1.273,1.728,2.8271,2.9315
2018-07-16,0.363,1.029,0.035,0.679,1.28,1.737,2.8582,2.9616
2018-07-17,0.346,1.017,0.036,0.676,1.258,1.718,2.86,2.9694
2018-07-18,0.342,1.02,0.04,0.681,1.226,1.704,2.8692,2.9857
2018-07-19,0.33,1.009,0.035,0.683,1.185,1.66,2.838,2.9585
2018-07-20,0.37,1.041,0.03,0.683,1.232,1.692,2.8931,3.0258
2018-07-23,0.406,1.074,0.08,0.779,1.272,1.718,2.9541,3.091
2018-07-24,0.397,1.056,0.079,0.806,1.276,1.719,2.9486,3.0758
2018-07-25,0.396,1.045,0.069,0.778,1.274,1.709,2.9746,3.1031
2018-07-26,0.404,1.057,0.088,0.803,1.278,1.725,2.9764,3.0998
2018-07-27,0.403,1.064,0.099,0.813,1.28,1.731,2.9542,3.0822
2018-07-30,0.446,1.106,0.097,0.829,1.343,1.791,2.9728,3.1047
2018-07-31,0.443,1.09,0.057,0.75,1.33,1.77,2.9598,3.0822
2018-08-01,0.478,1.128,0.123,0.806,1.38,1.805,3.0064,3.1321
2018-08-02,0.46,1.111,0.12,0.837,1.377,1.806,2.9859,3.1184
2018-08-03,0.408,1.063,0.102,0.842,1.329,1.77,2.9488,3.0886
